HYBAS_ID,AI_present,meanQ,CVQ,RBI,season_conc,SUB_AREA,runoff_mm_day
7080674720,0,0.1438743313849184,8.758474959496176,0.7843698975086077,0.6318158266931774,462.3,0.026888908136830956
7080673370,0,0.0988382107185504,9.98503874467977,0.4146141451989431,0.879111027839041,394.5,0.021646695579423968
7080673430,0,0.0159384660569287,8.34229452938159,0.394777125271859,0.8617464824360794,290.6,0.004738759350717961
7080711570,0,9.657794460937552e-05,12.46717043098078,0.2217847769028871,0.864074136372114,206.0,4.050647773907789e-05
7080711660,0,0.0659688831896123,1.2458221649135488,0.0764177143082203,0.268764877375708,60.0,0.09499519179304172
7080688240,0,5.503935111451479,5.309238475291911,0.5547346708884339,0.8199120567394879,2721.4,0.17474093982119784
7080688070,0,0.8170286255909651,4.082874749636288,0.5059803554131979,0.8263965119754506,304.7,0.23167467427325042
7080713850,0,0.0350672995964128,1.8936692468655132,0.125736859415717,0.2965617115131969,513.2,0.005903769846317353
7080713960,0,0.0623311773140139,1.2393760129845577,0.0752816733869737,0.2701810699261282,457.3,0.011776544325236827
7080688840,0,0.5972703288552907,8.013468472916177,0.7269657077413658,0.8095970068293629,492.9,0.10469498156440886
7080688850,0,32.60226276938148,1.208284804050926,0.1010965655696637,0.4475479109405981,97.4,28.920282374482134
7080712620,0,0.3833683691243316,1.0464414758395293,0.0717560454466635,0.2732114744067064,54.3,0.610000498938163
7080712500,0,5.883596066210008,1.0054938961088582,0.1029010886188391,0.3542269763589885,1005.0,0.505813631960741
7080713040,0,1.780735067928774e-05,33.36498005923139,1.309608540925267,0.9495078863475004,437.5,3.516697368435339e-06
7080713050,0,0.3623779386682825,1.1382124227732884,0.0826112686164687,0.2729059034958537,282.6,0.11079070736355133
7080699510,0,0.2568889042707597,7.995171556560672,0.568937518177806,0.8300168428854237,308.0,0.07206234197725207
7080699540,0,12.870937735125803,1.397680962789711,0.0471361626921443,0.3944541183310078,393.6,2.82532779551542
7080689450,0,31.97116538171321,1.1790360594845937,0.0996067311530971,0.4461535135386383,237.2,11.645483511720158
7080689540,0,0.5783651961980054,4.571142916801217,0.4528241230609023,0.6227178151798471,532.0,0.09392998675095426
7080640310,0,0.0008007604383753,7.595115111321684,0.2706552706552706,0.4824263454350698,134.6,0.0005140096721814705
7080640260,0,894.0382797632016,0.2493828456413699,0.0018502085292933,0.2817414115329545,359.5,214.8676143853703
7080716930,0,0.0154972746852945,1.798693114171526,0.1009131169059526,0.2936961147618907,227.7,0.005880388813392381
7080675860,0,13.442086961903351,3.134568969044337,0.2384667414530559,0.6429589251158386,885.7,1.3112750519458616
7080675780,0,12.53003571486216,3.187464623736131,0.24324026817022,0.6354464440728076,697.1,1.5529982581610828
7080688490,0,29.06271791820497,1.029605758262904,0.0842307632922521,0.4364405735637602,405.8,6.187823627730186
7080688480,0,1.808123280244357,4.004448771117572,0.4958707685418845,0.7948241823808885,730.3,0.21391462606204636
7080717050,0,0.3590440984386172,1.1490383020087536,0.0835407210668519,0.2729459190352775,585.1,0.053018988386765546
